"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2019-01-02T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","280,1,N,0057,1","99999,9,9,Y","999999,9,9,9","+0320,1","+0210,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET045METAR SBGR 021800Z 28011KT CAVOK 32/21 Q1016=",
"83075099999","2019-01-02T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0067,1","99999,9,9,Y","999999,9,9,9","+0310,1","+0220,1","99999,9",,,,,,,,"10150,1,99999,9",,,,,"MET045METAR SBGR 021900Z 31013KT CAVOK 31/22 Q1015=",
"83075099999","2019-01-02T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0041,1","03048,1,9,N","009999,1,9,9","+0300,1","+0210,1","99999,9",,"04,1,+01372,1,99,9","02,1,+01524,1,08,1","07,1,+03048,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9","10150,1,99999,9",,,,,"MET068METAR SBGR 022000Z 31008KT 9999 SCT045 FEW050TCU BKN100 30/21 Q1015=",
"83075099999","2019-01-02T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0036,1","03048,1,9,N","009999,1,9,9","+0290,1","+0210,1","99999,9",,"04,1,+01372,1,99,9","02,1,+01524,1,09,1","07,1,+03048,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9","10150,1,99999,9","13,1",,,,"MET072METAR SBGR 022100Z 29007KT 9999 VCTS SCT045 FEW050CB BKN100 29/21 Q1015=",
"83075099999","2019-01-02T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0036,1","03048,1,9,N","007000,1,9,9","+0260,1","+0230,1","99999,9",,"04,1,+01219,1,99,9","07,1,+03048,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10160,1,99999,9",,,,,"MET058METAR SBGR 022200Z 11007KT 7000 SCT040 BKN100 26/23 Q1016=",
"83075099999","2019-01-02T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","050,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0250,1","+0220,1","99999,9",,"02,1,+00610,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR SBGR 022300Z 05007KT 9999 FEW020 25/22 Q1017=",
"83075099999","2019-01-03T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0031,1","99999,9,9,Y","999999,9,9,9","+0240,1","+0220,1","99999,9",,,,,,,,"10180,1,99999,9",,,,,"MET045METAR SBGR 030000Z 06006KT CAVOK 24/22 Q1018=",
"83075099999","2019-01-03T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0036,1","99999,9,9,Y","999999,9,9,9","+0240,1","+0220,1","99999,9",,,,,,,,"10180,1,99999,9",,,,,"MET045METAR SBGR 030100Z 06007KT CAVOK 24/22 Q1018=",
"83075099999","2019-01-03T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,Y","999999,9,9,9","+0240,1","+0220,1","99999,9",,,,,,,,"10170,1,99999,9",,,,,"MET045METAR SBGR 030200Z 07006KT CAVOK 24/22 Q1017=",
"83075099999","2019-01-03T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0250,1","+0220,1","99999,9",,,,,,,,"10170,1,99999,9",,,,,"MET045METAR SBGR 030300Z 10003KT CAVOK 25/22 Q1017=",
