"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2013-08-09T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0210,1","+0140,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 092300Z 06004KT CAVOK 21/14 Q1018=",
"83075099999","2013-08-10T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0200,1","+0130,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 100000Z 09003KT CAVOK 20/13 Q1018=",
"83075099999","2013-08-10T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0010,1","99999,9,9,Y","999999,9,9,9","+0180,1","+0130,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 100100Z 09002KT CAVOK 18/13 Q1018=",
"83075099999","2013-08-10T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0160,1","+0130,1","99999,9",,,,,,,"10190,1,99999,0",,,,,"MET045METAR SBGR 100200Z 00000KT CAVOK 16/13 Q1019=",
"83075099999","2013-08-10T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0130,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 100300Z 10003KT CAVOK 17/13 Q1018=",
"83075099999","2013-08-10T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0160,1","+0130,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 100400Z 10004KT CAVOK 16/13 Q1018=",
"83075099999","2013-08-10T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0180,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 100500Z 09004KT CAVOK 18/12 Q1018=",
"83075099999","2013-08-10T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0041,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0130,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 100600Z 10008KT CAVOK 17/13 Q1017=",
"83075099999","2013-08-10T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0036,1","99999,9,9,Y","999999,9,9,9","+0160,1","+0130,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 100700Z 07007KT CAVOK 16/13 Q1017=",
"83075099999","2013-08-10T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0036,1","99999,9,9,Y","999999,9,9,9","+0160,1","+0130,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 100800Z 09007KT CAVOK 16/13 Q1017=",
